Date,Expiry_call,En_Date_call,Instrument Type_call,Capital_call,Entry_Time_call,Ce_En_Date_call,Ce_Ex_Date_call,Atm_Strike_call,Ticker_Ce_Short_call,Ticker_otm_Ce_Long_call,Ticker_itm_Ce_Long_call,Ce_Short_Strike_call,Ce_otm_Long_Strike_call,Ce_itm_Long_Strike_call,Ce_Short_En_Price_call,Ce_Short_Ex_Price_call,Ce_otm_Long_En_Price_call,Ce_otm_Long_Ex_Price_call,Ce_itm_Long_En_Price_call,Ce_itm_Long_Ex_Price_call,Ce_Exit Time_call,Ce_Exit_Reason_call,Ce_Stop_Loss_call,Ce_Total_Premium_Received_call,Ce_Target_call,Ce_Max_Profit_call,Ce_Max_Loss_call,Ce_Total_PnL_call,Ce_ATM_Delta_Entry_call,Ce_ITM_Delta_Entry_call,Ce_OTM_Delta_Entry_call,Ce_ATM_Delta_Exit_call,Ce_ITM_Delta_Exit_call,Ce_OTM_Delta_Exit_call,Ticker_Pe_Short_call,Ticker_otm_Pe_Long_call,Ticker_itm_Pe_Long_call,Pe_En_Date_put,Pe_Ex_Date_put,Ticker_Pe_Short_put,Ticker_otm_Pe_Long_put,Ticker_itm_Pe_Long_put,Pe_Short_Strike_put,Pe_otm_Long_Strike_put,Pe_itm_Long_Strike_put,Pe_Short_En_Price_put,Pe_Short_Ex_Price_put,Pe_otm_Long_En_Price_put,Pe_otm_Long_Ex_Price_put,Pe_itm_Long_En_Price_put,Pe_itm_Long_Ex_Price_put,Pe_Exit Time_put,Pe_Exit_Reason_put,Pe_Stop_Loss_put,Pe_Total_Premium_Received_put,Pe_Target_put,Pe_Max_Profit_put,Pe_Max_Loss_put,Pe_Total_PnL_put,Pe_ATM_Delta_Entry_put,Pe_ITM_Delta_Entry_put,Pe_OTM_Delta_Entry_put,Pe_ATM_Delta_Exit_put,Pe_ITM_Delta_Exit_put,Pe_OTM_Delta_Exit_put,TotalM2M,Cumulative_PnL,Drawdown
5/12/2022,5/12/2022,5/12/2022 0:00,CE,100000,9:30,5/12/2022 0:00,5/12/2022 15:15,34000,BANKNIFTY,BANKNIFTY,BANKNIFTY,34000,33300,34700,227.4,0.5,796.15,251.9,20.55,0.15,15:15:00,End of Day,-8359.575,-5428.5,1706.4,5688,-11942.25,-1662.75,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,5/12/2022 0:00,5/12/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,34000,33300,34700,145.1,448.55,15,0.2,640.85,1145.7,15:15:00,End of Day,-7507.5,-5484.75,972.225,3240.75,-10725,-1752.75,,,,,,,-3415.5,125088,-4169.25
9/23/2021,9/23/2021,9/23/2021 0:00,CE,100000,9:30,9/23/2021 0:00,9/23/2021 15:15,37400,BANKNIFTY,BANKNIFTY,BANKNIFTY,37400,36700,38100,152.1,380.95,716.9,1076.55,14.7,0.5,15:15:00,End of Day,-7527.45,-6411,1359,4530,-10753.5,-1683.75,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,9/23/2021 0:00,9/23/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,37400,36700,38100,145.45,0.55,15.85,0.15,709.5,320.6,15:15:00,End of Day,-7516.425,-6516.75,1280.475,4268.25,-10737.75,-1722,,,,,,,-3405.75,85989.75,-43173
10/9/2019,10/10/2019,10/9/2019 0:00,CE,100000,9:30,10/9/2019 0:00,10/9/2019 15:15,28000,BANKNIFTY,BANKNIFTY,BANKNIFTY,28000,27400,28600,264,815.95,669.3,1406.9,60.1,310.55,15:15:00,End of Day,-7027.65,-3021,2334.6,7782,-10039.5,-1737.75,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/9/2019 0:00,10/9/2019 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,28000,27400,28600,283.55,23.5,89.05,9.05,664.35,116.25,15:15:00,End of Day,-7235.025,-2794.5,2440.8,8136,-10335.75,-1620,,-1,0,,-1,0,-3357.75,4230,-11176.5
1/27/2021,1/28/2021,1/27/2021 0:00,CE,100000,9:30,1/27/2021 0:00,1/27/2021 15:15,31100,BANKNIFTY,BANKNIFTY,BANKNIFTY,31100,30500,31700,304.25,30.65,700,118.15,92.95,18.25,15:15:00,End of Day,-7350,-2766.75,2706.525,9021.75,-10500,-1640.25,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/27/2021 0:00,1/27/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,31100,30500,31700,294.9,805.4,92.5,292.4,683.15,1391.75,15:15:00,End of Day,-7271.25,-2787.75,2612.025,8706.75,-10387.5,-1687.5,,-1,0,,-1,0,-3327.75,74173.5,-3720
9/8/2022,9/8/2022,9/8/2022 0:00,CE,100000,9:30,9/8/2022 0:00,9/8/2022 15:15,39800,BANKNIFTY,BANKNIFTY,BANKNIFTY,39800,39000,40600,177.9,395.1,862.3,1190.55,7.05,0.1,15:15:00,End of Day,-9054.15,-7703.25,1352.475,4508.25,-12934.5,-1696.5,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,9/8/2022 0:00,9/8/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,39800,39000,40600,127.75,0.4,10.45,0.15,756.45,405.85,15:15:00,End of Day,-8509.725,-7671,906.75,3022.5,-12156.75,-1593,,,,,,,-3289.5,147058.5,-3289.5
10/10/2019,10/10/2019,10/10/2019 0:00,CE,100000,9:30,10/10/2019 0:00,10/10/2019 15:15,28400,BANKNIFTY,BANKNIFTY,BANKNIFTY,28400,27800,29000,180.55,0.15,623.65,187.05,25.15,0.15,15:15:00,End of Day,-6548.325,-4315.5,1631.7,5439,-9354.75,-1512,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/10/2019 0:00,10/10/2019 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,28400,27800,29000,157.95,409.9,22.75,0.15,596.35,1015,15:15:00,End of Day,-6538.875,-4548,1302.75,4342.5,-9341.25,-1617.75,,,,,,,-3129.75,1100.25,-14306.25
1/5/2023,1/5/2023,1/5/2023 0:00,CE,100000,9:30,1/5/2023 0:00,1/5/2023 15:15,43000,BANKNIFTY,BANKNIFTY,BANKNIFTY,43000,42100,43900,169.6,0.35,953.9,517.35,6.7,0.25,15:15:00,End of Day,-10015.95,-9321,1314,4380,-14308.5,-1567.5,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/5/2023 0:00,1/5/2023 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,43000,42100,43900,123.05,382.65,6,0.25,859.75,1282.15,15:15:00,End of Day,-9513,-9294.75,899.325,2997.75,-13590,-1538.25,,,,,,,-3105.75,142921.5,-22339.5
8/30/2021,9/2/2021,8/30/2021 0:00,CE,100000,9:30,8/30/2021 0:00,8/30/2021 15:15,35800,BANKNIFTY,BANKNIFTY,BANKNIFTY,35800,35100,36500,246,654.65,723.9,1292.8,41.8,194.75,15:15:00,End of Day,-7600.95,-4105.5,2294.55,7648.5,-10858.5,-1431.75,0.513256993,0.101198074,0.914196258,0.513256993,0.101198074,0.914196258,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/30/2021 0:00,8/30/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35800,35100,36500,279.5,93.45,66.9,30,778.1,334.35,15:15:00,End of Day,-8052.45,-4290,2565.9,8553,-11503.5,-1628.25,-0.486743007,-0.898801926,-0.085803742,-0.486743007,-0.898801926,-0.085803742,-3060,125375.25,-3787.5
5/27/2020,5/28/2020,5/27/2020 0:00,CE,100000,9:30,5/27/2020 0:00,5/27/2020 15:15,17600,BANKNIFTY,BANKNIFTY,BANKNIFTY,17600,17200,18000,208.9,1109,460.45,1505,68.65,727.7,15:15:00,End of Day,-4834.725,-1669.5,1917,6390,-6906.75,-1449,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,5/27/2020 0:00,5/27/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,17600,17200,18000,231.75,15.35,85.1,9.2,492.2,30.85,15:15:00,End of Day,-5093.55,-1707,2117.7,7059,-7276.5,-1566.75,,-1,0,,-1,0,-3015.75,16990.5,-3015.75
1/3/2022,1/6/2022,1/3/2022 0:00,CE,100000,9:30,1/3/2022 0:00,1/3/2022 15:15,35600,BANKNIFTY,BANKNIFTY,BANKNIFTY,35600,34900,36300,340.15,914.25,821.8,1562.45,87.95,395,15:15:00,End of Day,-8628.9,-3441.75,2909.025,9696.75,-12327,-1507.5,0.513256993,0.099915765,0.915376153,0.513256993,0.099915765,0.915376153,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/3/2022 0:00,1/3/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35600,34900,36300,320.3,77.2,102.7,26.3,764.75,255.6,15:15:00,End of Day,-8428.35,-3402.75,2711.925,9039.75,-12040.5,-1490.25,-0.486743007,-0.900084235,-0.084623847,-0.486743007,-0.900084235,-0.084623847,-2997.75,113514,-15648.75
4/1/2020,4/1/2020,4/1/2020 0:00,CE,100000,9:30,4/1/2020 0:00,4/1/2020 15:15,18800,BANKNIFTY,BANKNIFTY,BANKNIFTY,18800,18400,19200,192.65,0.25,425.45,0.4,59.2,0.3,15:15:00,End of Day,-4467.225,-1490.25,1885.725,6285.75,-6381.75,-1487.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/1/2020 0:00,4/1/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,18800,18400,19200,267,589.7,102.3,194.6,533.75,988.2,15:15:00,End of Day,-5274.15,-1530.75,2544.525,8481.75,-7534.5,-1479.75,,,,,,,-2967,10601.25,-4805.25
11/24/2022,11/24/2022,11/24/2022 0:00,CE,100000,9:30,11/24/2022 0:00,11/24/2022 15:15,42800,BANKNIFTY,BANKNIFTY,BANKNIFTY,42800,41900,43700,91.6,248.2,933.3,1148.6,2,0.1,15:15:00,End of Day,-9799.65,-11281.5,683.55,2278.5,-13999.5,-1497,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/24/2022 0:00,11/24/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,42800,41900,43700,64.1,0.55,3.3,0.1,873.45,652.65,15:15:00,End of Day,-9484.65,-11228.25,442.575,1475.25,-13549.5,-1453.5,,,,,,,-2950.5,162310.5,-2950.5
1/11/2023,1/12/2023,1/11/2023 0:00,CE,100000,9:30,1/11/2023 0:00,1/11/2023 15:15,41800,BANKNIFTY,BANKNIFTY,BANKNIFTY,41800,41000,42600,257.1,514.85,865.8,1274.4,42.5,50.95,15:15:00,End of Day,-9090.9,-5911.5,2209.05,7363.5,-12987,-1476.75,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/11/2023 0:00,1/11/2023 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,41800,41000,42600,232.2,42.65,41.4,6,818.1,378.8,15:15:00,End of Day,-8834.7,-5926.5,1984.95,6616.5,-12621,-1434,,-1,0,,-1,0,-2910.75,141006.75,-24254.25
1/9/2020,1/9/2020,1/9/2020 0:00,CE,100000,9:30,1/9/2020 0:00,1/9/2020 15:15,31800,BANKNIFTY,BANKNIFTY,BANKNIFTY,31800,31200,32400,108.55,301.45,601.55,900.1,1.95,0.1,15:15:00,End of Day,-6316.275,-5796,978.75,3262.5,-9023.25,-1336.5,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/9/2020 0:00,1/9/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,31800,31200,32400,109.75,0.15,5.85,0.2,610,297.9,15:15:00,End of Day,-6361.425,-5945.25,1006.425,3354.75,-9087.75,-1478.25,,,,,,,-2814.75,5204.25,-10202.25
7/13/2022,7/14/2022,7/13/2022 0:00,CE,100000,9:30,7/13/2022 0:00,7/13/2022 15:15,35300,BANKNIFTY,BANKNIFTY,BANKNIFTY,35300,34600,36000,189,56.8,684.05,341,22.15,7.1,15:15:00,End of Day,-7182.525,-4923,1872.45,6241.5,-10260.75,-1405.5,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/13/2022 0:00,7/13/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35300,34600,36000,238.45,518.8,34.45,105.55,774.45,1172.8,15:15:00,End of Day,-7711.725,-4980,2326.05,7753.5,-11016.75,-1368.75,,-1,0,,-1,0,-2774.25,134593.5,-5421
11/15/2018,11/15/2018,11/15/2018 0:00,CE,100000,9:30,11/15/2018 0:00,11/15/2018 15:15,25900,BANKNIFTY,BANKNIFTY,BANKNIFTY,25900,25400,26400,78.45,232.4,484.95,740,0.55,0.05,15:15:00,End of Day,-5091.975,-4929,776.25,2587.5,-7274.25,-800.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/15/2018 0:00,11/15/2018 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,25900,25400,26400,69.15,0.05,1.3,0.05,483.3,227.45,15:15:00,End of Day,-5263.65,-5194.5,541.35,1804.5,-7519.5,-1783.5,,,,,,,-2583.75,-4827,-7578
8/23/2022,8/25/2022,8/23/2022 0:00,CE,100000,9:30,8/23/2022 0:00,8/23/2022 15:15,38200,BANKNIFTY,BANKNIFTY,BANKNIFTY,38200,37400,39000,321,563.1,932.75,1290.5,56.5,99.45,15:15:00,End of Day,-9793.875,-5208.75,2545.875,8486.25,-13991.25,-1252.5,0.509374972,0.025211433,0.979585753,0.509374972,0.025211433,0.979585753,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/23/2022 0:00,8/23/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,38200,37400,39000,231.4,74.7,50.45,18.15,767.45,410.35,15:15:00,End of Day,-8929.725,-5326.5,1709.1,5697,-12756.75,-1140,-0.490625028,-0.974788567,-0.020414247,-0.490625028,-0.974788567,-0.020414247,-2392.5,140587.5,-2392.5
1/5/2021,1/7/2021,1/5/2021 0:00,CE,100000,9:30,1/5/2021 0:00,1/5/2021 15:15,31100,BANKNIFTY,BANKNIFTY,BANKNIFTY,31100,30500,31700,294.4,704.15,704.35,1255.75,81.95,274.75,15:15:00,End of Day,-7395.675,-2962.5,2548.8,8496,-10565.25,-1129.5,0.509374972,0.035782953,0.970246893,0.509374972,0.035782953,0.970246893,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/5/2021 0:00,1/5/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,31100,30500,31700,277.35,83.65,85.55,29.3,664.2,250.45,15:15:00,End of Day,-7198.275,-2925.75,2400.075,8000.25,-10283.25,-1239,-0.490625028,-0.964217047,-0.029753107,-0.490625028,-0.964217047,-0.029753107,-2368.5,70297.5,-2368.5
4/26/2019,5/2/2019,4/26/2019 0:00,CE,100000,9:30,4/26/2019 0:00,4/26/2019 15:15,29600,BANKNIFTY,BANKNIFTY,BANKNIFTY,29600,29000,30200,240.15,475,690,1037.5,46.65,100.15,15:15:00,End of Day,-7245,-3845.25,1966.275,6554.25,-10350,-1030.5,0.52095536,0.210486253,0.823139184,0.52095536,0.210486253,0.823139184,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/26/2019 0:00,4/26/2019 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,29600,29000,30200,188,49.45,44.8,10.7,580,252.45,15:15:00,End of Day,-6770.4,-3732,1400.4,4668,-9672,-1268.25,-0.47904464,-0.789513747,-0.176860816,-0.47904464,-0.789513747,-0.176860816,-2298.75,928.5,-2298.75
8/4/2022,8/4/2022,8/4/2022 0:00,CE,100000,9:30,8/4/2022 0:00,8/4/2022 15:15,38100,BANKNIFTY,BANKNIFTY,BANKNIFTY,38100,37300,38900,148.95,0.3,829.25,463.3,5.05,0.1,15:15:00,End of Day,-8707.125,-8046,1231.65,4105.5,-12438.75,-1104,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/4/2022 0:00,8/4/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,38100,37300,38900,128.35,337.45,7.1,0.5,789.2,1140.7,15:15:00,End of Day,-8474.55,-8094,1074.6,3582,-12106.5,-1099.5,,,,,,,-2203.5,136759.5,-3255
12/26/2018,12/27/2018,12/26/2018 0:00,CE,100000,9:30,12/26/2018 0:00,12/26/2018 15:15,26500,BANKNIFTY,BANKNIFTY,BANKNIFTY,26500,26000,27000,168.3,518.1,588.85,1012.5,12.8,112.4,15:15:00,End of Day,-6182.925,-3975.75,1172.475,3908.25,-8832.75,-2645.25,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/26/2018 0:00,12/26/2018 12:42,BANKNIFTY,BANKNIFTY,BANKNIFTY,26500,26000,27000,94.25,99.45,15.3,14.6,423.5,466.3,12:42:00,Target,-5410.65,-3754.5,435.15,1450.5,-7729.5,475.5,,-1,0,,-1,0,-2169.75,-3915,-6666
1/25/2022,1/27/2022,1/25/2022 0:00,CE,100000,9:30,1/25/2022 0:00,1/25/2022 15:15,36900,BANKNIFTY,BANKNIFTY,BANKNIFTY,36900,36200,37600,442.45,892.45,906.5,1549.3,163.7,345.55,15:15:00,End of Day,-9518.25,-2779.5,3789.45,12631.5,-13597.5,-1130.25,0.509374972,0.0382264,0.968061347,0.509374972,0.0382264,0.968061347,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/25/2022 0:00,1/25/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,36900,36200,37600,474.95,64.1,232.9,25.55,897.2,215.8,15:15:00,End of Day,-9795.45,-2703,4113.9,13713,-13993.5,-1005.75,-0.490625028,-0.9617736,-0.031938653,-0.490625028,-0.9617736,-0.031938653,-2136,115812.75,-13350
3/3/2022,3/3/2022,3/3/2022 0:00,CE,100000,9:30,3/3/2022 0:00,3/3/2022 15:15,35500,BANKNIFTY,BANKNIFTY,BANKNIFTY,35500,34800,36200,225.6,3.15,754.05,252.4,27.75,0.65,15:15:00,End of Day,-7917.525,-4959,1912.05,6373.5,-11310.75,-1257.75,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,3/3/2022 0:00,3/3/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35500,34800,36200,201.45,448.65,30.55,3.05,700.7,1164.5,15:15:00,End of Day,-7670.775,-4925.25,1678.725,5595.75,-10958.25,-871.5,,,,,,,-2129.25,114558,-14604.75
10/25/2021,10/28/2021,10/25/2021 0:00,CE,100000,9:30,10/25/2021 0:00,10/25/2021 15:15,40700,BANKNIFTY,BANKNIFTY,BANKNIFTY,40700,39900,41500,355.45,704.15,921.25,1386.8,78.9,244,15:15:00,End of Day,-9673.125,-4338.75,3008.475,10028.25,-13818.75,-1001.25,0.513256993,0.099995977,0.915302378,0.513256993,0.099995977,0.915302378,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/25/2021 0:00,10/25/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,40700,39900,41500,339.8,180.35,107.55,61.1,864.35,517.55,15:15:00,End of Day,-9529.275,-4384.5,2863.8,9546,-13613.25,-1115.25,-0.486743007,-0.900004023,-0.084697622,-0.486743007,-0.900004023,-0.084697622,-2116.5,95576.25,-33586.5
6/10/2021,6/10/2021,6/10/2021 0:00,CE,100000,9:30,6/10/2021 0:00,6/10/2021 15:15,34800,BANKNIFTY,BANKNIFTY,BANKNIFTY,34800,34100,35500,160.2,327,742.85,1026.4,17.5,0.2,15:15:00,End of Day,-7799.925,-6599.25,1327.725,4425.75,-11142.75,-1010.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,6/10/2021 0:00,6/10/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,34800,34100,35500,125.45,0.35,14.8,0.25,681.2,372.85,15:15:00,End of Day,-7505.4,-6676.5,977.85,3259.5,-10722,-1090.5,,,,,,,-2100.75,108320.25,-2767.5
12/12/2022,12/15/2022,12/12/2022 0:00,CE,100000,9:30,12/12/2022 0:00,12/12/2022 15:15,43400,BANKNIFTY,BANKNIFTY,BANKNIFTY,43400,42500,44300,244.9,425.4,964.4,1246.5,21.1,32.15,15:15:00,End of Day,-10126.2,-7435.5,2009.25,6697.5,-14466,-1017.75,0.513256993,0.088001163,0.926288394,0.513256993,0.088001163,0.926288394,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/12/2022 0:00,12/12/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,43400,42500,44300,206.4,93.75,29.65,16.2,882.25,599.45,15:15:00,End of Day,-9761.325,-7486.5,1644.3,5481,-13944.75,-1064.25,-0.486743007,-0.911998837,-0.073711606,-0.486743007,-0.911998837,-0.073711606,-2082,161973,-3288
10/17/2022,10/20/2022,10/17/2022 0:00,CE,100000,9:30,10/17/2022 0:00,10/17/2022 15:15,39300,BANKNIFTY,BANKNIFTY,BANKNIFTY,39300,38500,40100,373.4,754.8,906.85,1435.45,91.35,250.6,15:15:00,End of Day,-9521.925,-3771,3290.85,10969.5,-13602.75,-1124.25,0.513256993,0.092098352,0.922546663,0.513256993,0.092098352,0.922546663,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/17/2022 0:00,10/17/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,39300,38500,40100,402.15,168.6,132.9,51.45,914,466.85,15:15:00,End of Day,-9795.45,-3639,3534.3,11781,-13993.5,-922.5,-0.486743007,-0.907901648,-0.077453337,-0.486743007,-0.907901648,-0.077453337,-2046.75,142357.5,-7990.5
4/4/2018,4/5/2018,4/4/2018 0:00,CE,100000,9:30,4/4/2018 0:00,4/4/2018 15:15,24500,BANKNIFTY,BANKNIFTY,BANKNIFTY,24500,24000,25000,134.8,8.2,503.15,191.2,8,0.85,15:15:00,End of Day,-5283.075,-3623.25,1235.025,4116.75,-7547.25,-988.5,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/4/2018 0:00,4/4/2018 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,24500,24000,25000,119.8,362.5,13.45,68.45,495,859.25,15:15:00,End of Day,-5391.225,-4032.75,995.175,3317.25,-7701.75,-992.25,,-1,0,,-1,0,-1980.75,-1835.25,-4586.25
1/27/2022,1/27/2022,1/27/2022 0:00,CE,100000,9:30,1/27/2022 0:00,1/27/2022 12:56,37400,BANKNIFTY,BANKNIFTY,BANKNIFTY,37400,36700,38100,172.6,87.3,680,628.15,10.4,4.4,12:56:00,Target,-7140,-5178,1690.2,5634,-10200,1691.25,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/27/2022 0:00,1/27/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,37400,36700,38100,239.95,0.7,47.3,0.25,779,103.55,15:15:00,End of Day,-7846.65,-5196,2302.2,7674,-11209.5,-3660,,,,,,,-1968.75,113844,-15318.75
12/21/2020,12/24/2020,12/21/2020 0:00,CE,100000,9:30,12/21/2020 0:00,12/21/2020 15:15,30400,BANKNIFTY,BANKNIFTY,BANKNIFTY,30400,29800,31000,302.4,95.9,670.25,248.65,98.45,40.35,15:15:00,End of Day,-7037.625,-2458.5,2848.5,9495,-10053.75,-1000.5,0.513256993,0.099059641,0.916163339,0.513256993,0.099059641,0.916163339,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/21/2020 0:00,12/21/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,30400,29800,31000,354.4,985.75,125.4,546.85,751.6,1530,15:15:00,End of Day,-7616.7,-2523,3307.5,11025,-10881,-942.75,-0.486743007,-0.900940359,-0.083836661,-0.486743007,-0.900940359,-0.083836661,-1943.25,66927,-1943.25
7/6/2021,7/8/2021,7/6/2021 0:00,CE,100000,9:30,7/6/2021 0:00,7/6/2021 15:15,35300,BANKNIFTY,BANKNIFTY,BANKNIFTY,35300,34600,36000,200.4,358.45,750.4,971.05,18.1,43.75,15:15:00,End of Day,-7879.2,-5515.5,1658.25,5527.5,-11256,-1047,0.509374972,0.031996968,0.97361487,0.509374972,0.031996968,0.97361487,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/6/2021 0:00,7/6/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35300,34600,36000,180.4,101.8,32.65,27,698.8,489,15:15:00,End of Day,-7692.825,-5559.75,1471.275,4904.25,-10989.75,-873.75,-0.490625028,-0.968003032,-0.02638513,-0.490625028,-0.968003032,-0.02638513,-1920.75,117012.75,-1920.75
6/21/2021,6/24/2021,6/21/2021 0:00,CE,100000,9:30,6/21/2021 0:00,6/21/2021 15:15,34200,BANKNIFTY,BANKNIFTY,BANKNIFTY,34200,33500,34900,378.35,795.15,840.2,1439.95,120.8,295.8,15:15:00,End of Day,-8822.1,-3064.5,3317.85,11059.5,-12603,-882.75,0.513256993,0.090883982,0.923656904,0.513256993,0.090883982,0.923656904,BANKNIFTY,BANKNIFTY,BANKNIFTY,6/21/2021 0:00,6/21/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,34200,33500,34900,382.5,93.25,146.7,35.9,824,289.85,15:15:00,End of Day,-8890.35,-3085.5,3340.35,11134.5,-12700.5,-996.75,-0.486743007,-0.909116018,-0.076343096,-0.486743007,-0.909116018,-0.076343096,-1879.5,110504.25,-1879.5
7/19/2022,7/21/2022,7/19/2022 0:00,CE,100000,9:30,7/19/2022 0:00,7/19/2022 15:15,35300,BANKNIFTY,BANKNIFTY,BANKNIFTY,35300,34600,36000,231.6,484,726.05,1120,32.75,86.1,15:15:00,End of Day,-7623.525,-4434,2114.55,7048.5,-10890.75,-862.5,0.509374972,0.031996968,0.97361487,0.509374972,0.031996968,0.97361487,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/19/2022 0:00,7/19/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35300,34600,36000,258.25,91.2,55.65,24.45,760,392.6,15:15:00,End of Day,-7934.325,-4487.25,2343.825,7812.75,-11334.75,-967.5,-0.490625028,-0.968003032,-0.02638513,-0.490625028,-0.968003032,-0.02638513,-1830,134309.25,-5705.25
5/21/2021,5/27/2021,5/21/2021 0:00,CE,100000,9:30,5/21/2021 0:00,5/21/2021 15:15,33800,BANKNIFTY,BANKNIFTY,BANKNIFTY,33800,33100,34500,486.15,1143.9,945,1758.4,197.1,643.7,15:15:00,End of Day,-9922.5,-2547,4159.8,13866,-14175,-832.5,0.52095536,0.205212558,0.82807244,0.52095536,0.205212558,0.82807244,BANKNIFTY,BANKNIFTY,BANKNIFTY,5/21/2021 0:00,5/21/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,33800,33100,34500,426.6,154.9,186.5,63.95,838,351.45,15:15:00,End of Day,-9308.25,-2569.5,3621.15,12070.5,-13297.5,-985.5,-0.47904464,-0.794787442,-0.17192756,-0.47904464,-0.794787442,-0.17192756,-1818,101904.75,-2122.5
10/14/2020,10/15/2020,10/14/2020 0:00,CE,100000,9:30,10/14/2020 0:00,10/14/2020 15:15,23300,BANKNIFTY,BANKNIFTY,BANKNIFTY,23300,22800,23800,268.5,648.25,594,1120.85,92.7,263.55,15:15:00,End of Day,-6237,-2245.5,2410.65,8035.5,-8910,-927,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/14/2020 0:00,10/14/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,23300,22800,23800,264.45,42.7,87.8,15.7,585.35,156.95,15:15:00,End of Day,-6171.9,-2163.75,2369.025,7896.75,-8817,-855,,-1,0,,-1,0,-1782,33865.5,-8755.5
