,High,Low,Open,Close,Datetime,ama,rsi,atr,PL,PH,PH_val,PL_val,Slope,slope_ph,slope_pl,upper,lower,upos,dnos,IsPivotHigh,signal,closest_expiry,dby,atmSP,wingCall,wingPut,legPriceOrignal1,legPriceOrignal2,legPriceOrignal3,legPriceOrignal4,balance,lpos1,lpos2,lpos3,lpos4,legAfterPos1,legAfterPos2,legAfterPos3,legAfterPos4,legAfterPosDiff1,legAfterPosDiff2,legAfterPosDiff3,legAfterPosDiff4,legPriceFinal1,legPriceFinal2,legPriceFinal3,legPriceFinal4,m2m1,m2m2,m2m3,m2m4,totalPL,cumReturns,position,stoploss
54,22504.25,22445.1,22456.9,22465.05,2024-05-06 09:30:00+00:00,22537.37709711756,45.89179499657167,58.28214285714291,False,False,22588.8,22348.05,4.163010204081636,4.590051020408152,4.384948979591841,22584.20994897959,22391.899489795906,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22950.0,21950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
55,22473.65,22433.3,22464.95,22457.1,2024-05-06 09:45:00+00:00,22532.68542279974,45.0940953079693,58.93571428571444,False,False,22588.8,22348.05,4.209693877551032,4.590051020408152,4.384948979591841,22579.619897959183,22396.28443877549,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,beginx,
56,22496.25,22439.8,22457.95,22496.0,2024-05-06 10:00:00+00:00,22528.56963316553,49.7012104607764,59.74285714285725,False,False,22588.8,22348.05,4.267346938775518,4.590051020408152,4.384948979591841,22575.02984693877,22400.66938775508,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
57,22517.3,22485.0,22497.35,22514.7,2024-05-06 10:15:00+00:00,22525.12637297758,51.79521146739636,55.9750000000001,False,False,22588.8,22348.05,3.998214285714293,4.590051020408152,4.384948979591841,22570.43979591837,22405.05433673468,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
58,22530.3,22496.0,22516.1,22525.1,2024-05-06 10:30:00+00:00,22522.348781218778,52.967919655821895,54.71785714285709,False,False,22588.8,22348.05,3.9084183673469353,4.590051020408152,4.384948979591841,22565.84974489796,22409.439285714263,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
59,22542.7,22495.15,22524.55,22507.75,2024-05-06 10:45:00+00:00,22519.96693080645,50.74980017838503,55.29285714285704,False,False,22588.8,22348.05,3.94948979591836,4.590051020408152,4.384948979591841,22561.25969387755,22413.824234693853,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
60,22510.8,22462.0,22506.7,22481.25,2024-05-06 11:00:00+00:00,22517.679530152986,47.47934771240204,55.17857142857117,False,False,22588.8,22348.05,3.941326530612226,4.590051020408152,4.384948979591841,22556.66964285714,22418.209183673443,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
61,22493.05,22465.65,22480.75,22492.9,2024-05-06 11:15:00+00:00,22515.607852548248,49.03429710027218,53.307142857142544,False,False,22588.8,22348.05,3.807653061224468,4.590051020408152,4.384948979591841,22552.079591836733,22422.59413265304,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
62,22509.9,22475.1,22492.75,22509.65,2024-05-06 11:30:00+00:00,22513.88370119217,51.26823874250122,54.164285714285406,False,False,22588.8,22348.05,3.868877551020386,4.590051020408152,4.384948979591841,22547.489540816325,22426.979081632624,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
63,22525.4,22502.4,22509.8,22521.35,2024-05-06 11:45:00+00:00,22512.56321879649,52.82374929607736,52.56428571428556,False,False,22588.8,22348.05,3.754591836734683,4.590051020408152,4.384948979591841,22542.89948979592,22431.36403061221,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
64,22526.45,22486.05,22522.65,22497.7,2024-05-06 12:00:00+00:00,22511.353873443008,49.3917644482808,51.93214285714281,False,False,22588.8,22348.05,3.709438775510201,4.590051020408152,4.384948979591841,22538.309438775508,22435.748979591805,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
65,22498.0,22471.35,22497.7,22480.9,2024-05-06 12:15:00+00:00,22510.091719669792,47.053103660960346,52.757142857143016,False,False,22588.8,22348.05,3.768367346938787,4.590051020408152,4.384948979591841,22533.7193877551,22440.133928571395,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
66,22487.85,22448.3,22481.7,22474.45,2024-05-06 12:30:00+00:00,22508.750027207825,46.14962890524282,47.53928571428592,False,False,22588.8,22348.05,3.3956632653061374,4.590051020408152,4.384948979591841,22529.12933673469,22444.518877550985,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
67,22476.85,22444.2,22474.0,22445.25,2024-05-06 12:45:00+00:00,22507.088093659764,42.1992371390117,38.81071428571444,False,False,22588.8,22348.05,2.7721938775510315,4.590051020408152,4.384948979591841,22524.539285714283,22448.90382653057,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
68,22451.25,22426.75,22445.45,22433.0,2024-05-06 13:00:00+00:00,22505.063058577325,40.62802235243914,36.33571428571434,False,False,22588.8,22348.05,2.59540816326531,4.590051020408152,4.384948979591841,22519.949234693875,22453.28877551017,0,1,False,Sell,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
69,22473.85,22412.3,22432.9,22469.5,2024-05-06 13:15:00+00:00,22503.103094827908,46.96438501028542,37.849999999999845,False,False,22588.8,22348.05,2.7035714285714176,4.590051020408152,4.384948979591841,22515.359183673467,22457.67372448976,0,0,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
70,22474.25,22443.9,22469.4,22447.0,2024-05-06 13:30:00+00:00,22501.00346232841,43.857155664289046,35.985714285713975,False,False,22588.8,22348.05,2.570408163265284,4.590051020408152,4.384948979591841,22510.76913265306,22462.058673469342,0,1,False,Sell,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
71,22456.35,22436.0,22446.35,22445.2,2024-05-06 13:45:00+00:00,22498.795600863585,43.60858416758653,35.13214285714249,False,False,22588.8,22348.05,2.5094387755101777,4.590051020408152,4.384948979591841,22506.17908163265,22466.443622448936,0,1,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
72,22463.7,22435.7,22445.3,22444.45,2024-05-06 14:00:00+00:00,22496.51347998513,43.49795919192067,34.682142857142544,False,False,22588.8,22348.05,2.4772959183673247,4.590051020408152,4.384948979591841,22501.58903061224,22470.828571428527,0,1,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
73,22446.05,22409.45,22445.35,22440.2,2024-05-06 14:15:00+00:00,22494.15282968597,42.834841348587126,33.89999999999964,False,False,22588.8,22348.05,2.421428571428545,4.590051020408152,4.384948979591841,22496.99897959184,22475.21352040812,0,1,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
74,22487.3,22438.1,22440.45,22440.1,2024-05-06 14:30:00+00:00,22491.75079492304,42.81830091019992,33.92857142857117,False,False,22588.8,22348.05,2.4234693877550835,4.590051020408152,4.384948979591841,22492.408928571425,22479.598469387707,0,1,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
75,22460.55,22417.25,22441.25,22438.8,2024-05-06 14:45:00+00:00,22489.324905912705,42.58806883069114,35.06428571428556,False,False,22588.8,22348.05,2.504591836734683,4.590051020408152,4.384948979591841,22487.818877551017,22483.983418367297,0,1,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
76,22455.95,22434.3,22439.55,22451.85,2024-05-06 15:00:00+00:00,22487.023388677484,45.74199875833434,34.12499999999974,False,False,22588.8,22348.05,2.4374999999999813,4.590051020408152,4.384948979591841,22483.22882653061,22488.368367346888,0,1,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,-2.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,sell,-3000.0
77,22463.2,22452.35,22453.15,22458.0,2024-05-06 15:15:00+00:00,22484.8993366053,47.21370243140346,33.29285714285704,False,False,22588.8,22348.05,2.3780612244897883,4.590051020408152,4.384948979591841,22478.6387755102,22492.75331632648,0,1,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,
78,22499.05,22441.4,22490.85,22489.4,2024-05-07 09:00:00+00:00,22483.227976934413,54.06454271019139,34.52499999999964,False,False,22588.8,22348.05,2.4660714285714027,4.590051020408152,4.384948979591841,22474.048724489792,22497.13826530607,1,1,False,Buy,2024-05-09,09MAY24,22450.0,22850.0,22050.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,-3000.0
79,22493.4,22443.7,22488.35,22466.15,2024-05-07 09:15:00+00:00,22481.71859977394,48.99411547326683,36.17142857142816,False,False,22588.8,22348.05,2.5836734693877257,4.590051020408152,4.384948979591841,22469.458673469384,22501.52321428566,0,1,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
80,22482.8,22411.65,22464.5,22428.1,2024-05-07 09:30:00+00:00,22479.99993437941,42.044543603667584,38.42857142857091,False,False,22588.8,22348.05,2.7448979591836364,4.590051020408152,4.384948979591841,22464.868622448976,22505.90816326525,0,1,False,Hold,2024-05-09,09MAY24,22450.0,22850.0,22050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
81,22427.85,22376.0,22427.35,22398.5,2024-05-07 09:45:00+00:00,22477.858545178464,37.57893799176132,39.817857142856674,False,False,22588.8,22348.05,2.844132653061191,4.590051020408152,4.384948979591841,22460.278571428567,22510.29311224484,0,1,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,beginx,
82,22404.1,22348.6,22398.15,22350.25,2024-05-07 10:00:00+00:00,22474.94492990487,31.673443207382128,42.03214285714239,False,False,22588.8,22348.05,3.002295918367313,4.590051020408152,4.384948979591841,22455.68852040816,22514.67806122443,0,1,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
83,22376.65,22317.6,22349.8,22329.55,2024-05-07 10:15:00+00:00,22471.25651633489,29.52944331713355,41.85357142857122,False,False,22588.8,22348.05,2.989540816326516,4.590051020408152,4.384948979591841,22451.09846938775,22519.06301020402,0,1,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
84,22339.4,22298.9,22330.0,22339.0,2024-05-07 10:30:00+00:00,22467.06278960076,31.79912814149996,42.57857142857132,False,False,22588.8,22348.05,3.041326530612237,4.590051020408152,4.384948979591841,22446.508418367343,22523.44795918361,0,1,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
85,22344.75,22308.9,22338.85,22310.8,2024-05-07 10:45:00+00:00,22462.2352437904,28.81648783462484,43.68571428571418,False,False,22588.8,22348.05,3.120408163265299,4.590051020408152,4.384948979591841,22441.91836734693,22527.8329081632,0,1,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
86,22312.55,22254.75,22310.3,22256.5,2024-05-07 11:00:00+00:00,22456.43287896688,24.12429633011697,45.81428571428556,False,False,22588.8,22348.05,3.2724489795918257,4.590051020408152,4.384948979591841,22437.32831632653,22532.21785714279,0,1,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
87,22280.85,22232.05,22256.3,22258.4,2024-05-07 11:15:00+00:00,22449.926586600894,24.58701737671996,46.68571428571418,True,False,22588.8,22232.05,3.3346938775510133,4.590051020408152,3.3346938775510133,22432.73826530612,22232.05,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
88,22299.7,22257.9,22260.25,22277.6,2024-05-07 11:30:00+00:00,22443.08937065652,29.2804270331431,46.15714285714265,False,False,22588.8,22232.05,3.2969387755101893,4.590051020408152,3.3346938775510133,22428.14821428571,22235.38469387755,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
89,22287.5,22258.75,22279.5,22286.0,2024-05-07 11:45:00+00:00,22436.125344495827,31.29504699322973,45.11785714285698,False,False,22588.8,22232.05,3.2227040816326418,4.590051020408152,3.3346938775510133,22423.5581632653,22238.7193877551,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
90,22306.2,22275.75,22285.85,22296.1,2024-05-07 12:00:00+00:00,22429.21732267196,33.73924645721324,45.74642857142836,False,False,22588.8,22232.05,3.267602040816312,4.590051020408152,3.3346938775510133,22418.968112244893,22242.05408163265,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
91,22299.75,22256.45,22297.8,22259.2,2024-05-07 12:15:00+00:00,22422.07038362333,29.59658138060742,48.02857142857101,False,False,22588.8,22232.05,3.430612244897929,4.590051020408152,3.3346938775510133,22414.378061224485,22245.3887755102,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
92,22275.8,22237.05,22259.2,22260.85,2024-05-07 12:30:00+00:00,22414.823366256816,30.01040965252914,46.67857142857117,False,False,22588.8,22232.05,3.334183673469369,4.590051020408152,3.3346938775510133,22409.78801020408,22248.72346938775,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
93,22262.5,22237.7,22261.3,22244.0,2024-05-07 12:45:00+00:00,22407.399713128623,28.18821554613297,44.89999999999964,False,False,22588.8,22232.05,3.207142857142831,4.590051020408152,3.3346938775510133,22405.197959183668,22252.0581632653,0,1,False,Sell,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
94,22283.65,22237.3,22245.2,22281.05,2024-05-07 13:00:00+00:00,22400.24474320367,37.215336750039256,43.12857142857138,False,False,22588.8,22232.05,3.080612244897956,4.590051020408152,3.3346938775510133,22400.60790816326,22255.39285714285,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
95,22326.2,22274.65,22280.6,22324.4,2024-05-07 13:15:00+00:00,22393.77338589868,45.80025853488476,43.08928571428572,False,False,22588.8,22232.05,3.07780612244898,4.590051020408152,3.3346938775510133,22396.01785714285,22258.7275510204,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
96,22330.4,22292.75,22325.6,22312.0,2024-05-07 13:30:00+00:00,22387.79859061524,43.94907377177466,41.814285714285816,False,False,22588.8,22232.05,2.9867346938775583,4.590051020408152,3.3346938775510133,22391.427806122443,22262.062244897952,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
97,22328.8,22303.0,22313.0,22313.0,2024-05-07 13:45:00+00:00,22382.28786681031,44.145141353683016,39.43928571428556,False,False,22588.8,22232.05,2.817091836734683,4.590051020408152,3.3346938775510133,22386.837755102035,22265.396938775502,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
98,22321.6,22270.3,22313.35,22273.4,2024-05-07 14:00:00+00:00,22376.827948454444,38.41455943452002,40.21071428571408,False,False,22588.8,22232.05,2.8721938775510054,4.590051020408152,3.3346938775510133,22382.247704081627,22268.731632653053,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
99,22320.5,22256.2,22274.15,22304.45,2024-05-07 14:15:00+00:00,22371.75774863105,44.498331753780086,42.24285714285698,False,False,22588.8,22232.05,3.017346938775499,4.590051020408152,3.3346938775510133,22377.65765306122,22272.066326530603,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
100,22323.3,22290.55,22305.0,22303.8,2024-05-07 14:30:00+00:00,22367.045710277693,44.399451643565534,40.45357142857132,False,False,22588.8,22232.05,2.889540816326523,4.590051020408152,3.3346938775510133,22373.06760204081,22275.40102040816,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
101,22319.6,22281.35,22305.8,22303.1,2024-05-07 14:45:00+00:00,22362.65287156422,44.28532306815829,39.699999999999946,False,False,22588.8,22232.05,2.835714285714282,4.590051020408152,3.3346938775510133,22368.4775510204,22278.735714285704,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
102,22314.7,22297.75,22303.35,22297.75,2024-05-07 15:00:00+00:00,22358.50872293682,43.367784245752176,37.92500000000005,False,False,22588.8,22232.05,2.708928571428576,4.590051020408152,3.3346938775510133,22363.8875,22282.07040816325,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,beginx,-3000.0
103,22306.35,22295.3,22298.75,22304.5,2024-05-07 15:15:00+00:00,22354.66666061986,44.918405767568736,36.660714285714285,False,False,22588.8,22232.05,2.618622448979592,4.590051020408152,3.3346938775510133,22359.297448979585,22285.405102040804,0,0,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,
104,22282.65,22185.6,22236.2,22246.8,2024-05-08 09:00:00+00:00,22350.55522789308,35.875684018307766,42.97857142857148,False,False,22588.8,22232.05,3.069897959183677,4.590051020408152,3.3346938775510133,22354.707397959177,22288.739795918355,0,1,False,Sell,2024-05-09,09MAY24,22400.0,22700.0,22100.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,squareoff,-3000.0
105,22263.05,22216.85,22245.0,22243.4,2024-05-08 09:15:00+00:00,22346.251415386017,35.4231514743693,43.18571428571444,False,False,22588.8,22232.05,3.0846938775510315,4.590051020408152,3.3346938775510133,22350.11734693877,22292.074489795905,0,1,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
106,22272.3,22220.5,22242.5,22243.1,2024-05-08 09:30:00+00:00,22341.826758448955,35.38074388289164,44.11785714285725,False,False,22588.8,22232.05,3.151275510204089,4.590051020408152,3.3346938775510133,22345.52729591836,22295.40918367345,0,1,False,Hold,2024-05-09,09MAY24,22400.0,22700.0,22100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hold,
107,22291.8,22240.4,22243.3,22277.6,2024-05-08 09:45:00+00:00,22337.666135424035,43.72444471850589,46.017857142857146,False,False,22588.8,22232.05,3.286989795918368,4.590051020408152,3.3346938775510133,22340.937244897952,22298.743877551005,0,1,False,Hold,2024-05-09,09MAY24,22300.0,22500.0,22100.0,0,0,0,0,,-1.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,beginx,
